Station,Year,Month,Week,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2015,7,31,30,,0,0,0,29.3,33.2,27.9,4.2,29.2
Marina Barrage,2015,7,31,31,,0.4,0.6,0.6,28.3,33.1,25.8,3.9,23.8
Marina Barrage,2015,8,31,1,0,0,0,0,27.4,30.2,24.9,6.2,30.6
Marina Barrage,2015,8,31,2,0,0,0,0,29.4,33.2,26.4,4.9,21.2
Marina Barrage,2015,8,32,3,17.4,12,12.6,12.8,26.6,28.9,23.2,5.9,42.8
Marina Barrage,2015,8,32,4,30.4,19.4,25.2,28.2,27.3,30.6,23.3,3.8,31.7
Marina Barrage,2015,8,32,5,0,0,0,0,29.3,32.7,27.4,4.8,16.2
Marina Barrage,2015,8,32,6,8.4,3.8,4,7.4,27.5,31.8,23.7,5.4,34.2
Marina Barrage,2015,8,32,7,24.2,8.6,11.2,16.2,27.7,30.7,25.3,5,32.4
Marina Barrage,2015,8,32,8,30.4,28.2,29,29.2,28.4,31.4,24,4.4,21.2
Marina Barrage,2015,8,32,9,15.2,13.8,14.8,14.8,27.7,31.7,22.5,5.2,45
Marina Barrage,2015,8,33,10,0,0,0,0,29.2,33,27,6,24.5
Marina Barrage,2015,8,33,11,0.2,0.2,0.2,0.2,29.1,32.5,27.2,5.1,24.1
Marina Barrage,2015,8,33,12,8,2.6,3.2,3.2,26.7,28.6,24.1,4.7,21.2
Marina Barrage,2015,8,33,13,5.8,5.8,5.8,5.8,28.5,32.9,26.2,4.2,27
Marina Barrage,2015,8,33,14,0,0,0,0,29.6,33.2,27.5,4.5,17.6
Marina Barrage,2015,8,33,15,0,0,0,0,29.4,33.9,27.7,5.1,23
Marina Barrage,2015,8,33,16,1.4,1.2,1.4,1.4,29.1,32.9,25.4,4.5,28.4
Marina Barrage,2015,8,34,17,15.8,15.8,15.8,15.8,28.8,31.1,24,4.9,28.8
Marina Barrage,2015,8,34,18,0,0,0,0,29.5,33.6,27.2,5.2,18
Marina Barrage,2015,8,34,19,0,0,0,0,29.5,33.2,26.9,4.7,19.4
Marina Barrage,2015,8,34,20,0,0,0,0,29.6,33.1,27.6,4.6,16.6
Marina Barrage,2015,8,34,21,1.8,1.8,1.8,1.8,28.8,32.2,26.2,4.6,33.8
Marina Barrage,2015,8,34,22,0,0,0,0,29.5,32.6,27.8,4.7,22.7
Marina Barrage,2015,8,34,23,0,0,0,0,29.5,32.8,27.8,5.9,24.5
Marina Barrage,2015,8,35,24,0,0,0,0,29.3,32.6,27.9,6.1,25.6
Marina Barrage,2015,8,35,25,2.4,1.6,2,2,28.7,31.6,25.9,4.8,22.7
Marina Barrage,2015,8,35,26,1.6,1.6,1.6,1.6,29.1,32.4,25.6,4.4,25.2
Marina Barrage,2015,8,35,27,0,0,0,0,29.6,33.1,27.4,5.4,22.3
Marina Barrage,2015,8,35,28,0,0,0,0,29.4,32.2,27.5,5.3,22.7
Marina Barrage,2015,8,35,29,0,0,0,0,30.2,34.2,28,5,20.5
Marina Barrage,2015,8,35,30,0,0,0,0,29.6,32.6,27.9,6,25.9
Marina Barrage,2015,8,36,31,0,0,0,0,29.6,33.2,27.9,6.8,24.1
Marina Barrage,2015,9,36,1,0,0,0,0,29.7,33.6,27.6,5.3,23.4
Marina Barrage,2015,9,36,2,0,0,0,0,29.8,33.6,27.6,6.3,20.9
Marina Barrage,2015,9,36,3,6,6,6,6,29.5,33.3,25.7,5.6,30.2
Marina Barrage,2015,9,36,4,0,0,0,0,29.2,32.5,27.8,4.4,19.1
Marina Barrage,2015,9,36,5,0,0,0,0,29.7,34.1,27.6,4.3,20.9
Marina Barrage,2015,9,36,6,0,0,0,0,29.7,33.4,27.4,4.8,20.2
Marina Barrage,2015,9,37,7,0,0,0,0,29.4,33,27.2,4.8,18.4
Marina Barrage,2015,9,37,8,0,0,0,0,29.5,32.7,27.6,6.1,20.5
Marina Barrage,2015,9,37,9,0,0,0,0,28,31.4,26.3,5.5,34.9
Marina Barrage,2015,9,37,10,0,0,0,0,28.4,31.7,26,5.1,24.1
Marina Barrage,2015,9,37,11,0,0,0,0,29.5,33.8,27.2,5.4,68
Marina Barrage,2015,9,37,12,0,0,0,0,29.2,32.3,27.4,5.4,22.3
Marina Barrage,2015,9,37,13,0,0,0,0,29.5,32.6,27.7,4.8,16.2
Marina Barrage,2015,9,38,14,0,0,0,0,29.1,32.3,27.7,4.9,27.4
Marina Barrage,2015,9,38,15,18.4,7.8,11.2,13.6,27.2,29.5,24.8,3.8,29.2
Marina Barrage,2015,9,38,16,11,11,11,11,27.9,31.1,25.7,4.8,20.5
Marina Barrage,2015,9,38,17,0,0,0,0,29.2,31.9,27.7,5.1,19.1
Marina Barrage,2015,9,38,18,0.2,0.2,0.2,0.2,29.5,32.7,27.9,5.8,20.9
Marina Barrage,2015,9,38,19,0,0,0,0,29.5,32.4,27.8,6.5,22
Marina Barrage,2015,9,38,20,0,0,0,0,29.8,34,26.7,4.3,16.6
Marina Barrage,2015,9,39,21,0,0,0,0,29.4,33.2,27.9,4.3,20.5
Marina Barrage,2015,9,39,22,0,0,0,0,29.4,32.6,27.8,4.3,27.7
Marina Barrage,2015,9,39,23,0,0,0,0,29.6,32.5,27.6,4.5,22.3
Marina Barrage,2015,9,39,24,0,0,0,0,29.2,32.8,26.7,4.5,19.4
Marina Barrage,2015,9,39,25,0,0,0,0,29.3,32.7,27.2,5.6,22
Marina Barrage,2015,9,39,26,0,0,0,0,29.5,32.9,27.1,5,23.8
Marina Barrage,2015,9,39,27,0,0,0,0,29.5,33,27.5,4.1,17.3
Marina Barrage,2015,9,40,28,23.6,10,14.4,19.8,28.1,31.8,24.3,4.3,29.2
Marina Barrage,2015,9,40,29,0,0,0,0,28.7,32.3,25.8,3.6,16.2
Marina Barrage,2015,9,40,30,0,0,0,0,29.2,33,27,3.8,21.2
Marina Barrage,2015,10,40,1,0,0,0,0,29.2,32.7,27.2,4.3,25.9
Marina Barrage,2015,10,40,2,15.2,5.6,8.4,12,28.1,32,23.9,4.6,29.2
Marina Barrage,2015,10,40,3,0,0,0,0,28.9,31.9,26.4,5,18.4
Marina Barrage,2015,10,40,4,0,0,0,0,29.5,33.1,27.5,5.3,16.2
Marina Barrage,2015,10,41,5,0,0,0,0,29.1,32.4,27.8,3.5,16.6
Marina Barrage,2015,10,41,6,8.2,7.8,7.8,7.8,28.7,33.4,25.5,4.1,25.9
Marina Barrage,2015,10,41,7,24.2,24,24.2,24.2,28.5,32.6,23.7,4.3,34.2
Marina Barrage,2015,10,41,8,0,0,0,0,29.1,33.2,26.8,3.6,19.1
Marina Barrage,2015,10,41,9,0,0,0,0,29.7,33.7,27.1,4.2,17.3
Marina Barrage,2015,10,41,10,0,0,0,0,29.7,33.2,27,4.3,16.6
Marina Barrage,2015,10,41,11,0,0,0,0,29.9,34,27.7,4.7,16.6
Marina Barrage,2015,10,42,12,0,0,0,0,29.8,33.7,27.5,3.9,16.9
Marina Barrage,2015,10,42,13,0,0,0,0,29.7,34,27.6,4.7,18.7
Marina Barrage,2015,10,42,14,0,0,0,0,29.8,33.3,28,4.8,20.5
Marina Barrage,2015,10,42,15,0,0,0,0,30.1,34.2,28.1,5,18.7
Marina Barrage,2015,10,42,16,0,0,0,0,29.6,32.9,27.4,4.6,16.9
Marina Barrage,2015,10,42,17,0,0,0,0,29.8,33.5,28.1,4.6,17.3
Marina Barrage,2015,10,42,18,0,0,0,0,29.8,32.8,28,4.5,20.5
Marina Barrage,2015,10,43,19,0,0,0,0,29.9,33.7,28,4.8,20.9
Marina Barrage,2015,10,43,20,0,0,0,0,29.9,33.7,27.8,5.1,21.6
Marina Barrage,2015,10,43,21,0,0,0,0,30,33.8,27.6,5.6,19.8
Marina Barrage,2015,10,43,22,0,0,0,0,30,34,27.8,4.5,18
Marina Barrage,2015,10,43,23,0,0,0,0,29.9,33.8,28,4.7,20.9
Marina Barrage,2015,10,43,24,0,0,0,0,29.5,33,28.2,4.4,22
Marina Barrage,2015,10,43,25,0,0,0,0,29.5,32.7,27.7,3.8,14.8
Marina Barrage,2015,10,44,26,0,0,0,0,29.9,33.8,27.6,4.4,16.9
Marina Barrage,2015,10,44,27,0,0,0,0,29.8,33.4,27.7,4.8,18.7
Marina Barrage,2015,10,44,28,24.4,12,15.6,20,27.6,31.8,23.2,6.2,36.4
Marina Barrage,2015,10,44,29,0,0,0,0,29.3,33.4,26.1,6.4,22.7
Marina Barrage,2015,10,44,30,1,0.8,1,1,28.4,32.3,25.4,5.6,28.8
Marina Barrage,2015,10,44,31,0.4,0.4,0.4,0.4,28.5,32.6,26.4,5.2,28.1
Marina Barrage,2015,11,44,1,0.4,0.2,0.4,0.4,28.8,33.5,26.1,6,23.4
Marina Barrage,2015,11,45,2,0,0,0,0,28.6,32.9,26.9,5.7,24.5
Marina Barrage,2015,11,45,3,0,0,0,0,29.3,34,26.6,6.2,19.8
Marina Barrage,2015,11,45,4,0.4,0.4,0.4,0.4,29.2,32.8,26.5,5.2,20.2
Marina Barrage,2015,11,45,5,0,0,0,0,29.6,33.3,26.8,4.8,18.4
Marina Barrage,2015,11,45,6,0,0,0,0,29.8,33.8,27.6,5.7,24.8
Marina Barrage,2015,11,45,7,1.8,1,1,1,28.2,32.1,25.2,6.1,29.5
Marina Barrage,2015,11,45,8,0,0,0,0,28.4,31.7,26.4,4.3,25.9
Marina Barrage,2015,11,46,9,0,0,0,0,28.6,32.6,26.1,5.2,23.4
Marina Barrage,2015,11,46,10,0,0,0,0,29.4,34,26.9,5,20.5
Marina Barrage,2015,11,46,11,0,0,0,0,28.3,32.8,26,6.7,25.2
Marina Barrage,2015,11,46,12,0,0,0,0,29,33.6,26.6,6,30.2
Marina Barrage,2015,11,46,13,0,0,0,0,29.5,34.3,27.5,4.2,27.4
Marina Barrage,2015,11,46,14,0.2,0.2,0.2,0.2,29.5,33.3,26.9,5.9,21.2
Marina Barrage,2015,11,46,15,0.6,0.4,0.4,0.6,29.1,32.6,27.4,4.8,24.5
Marina Barrage,2015,11,47,16,54.4,34.2,46.2,52.8,26.5,28.8,24.9,7.9,28.1
Marina Barrage,2015,11,47,17,14.6,6,8.4,13,27.7,31.4,23.6,4.5,28.1
Marina Barrage,2015,11,47,18,0,0,0,0,29.4,33.3,26.4,6.4,19.8
Marina Barrage,2015,11,47,19,0,0,0,0,29.5,32.6,27.5,4.4,17.3
Marina Barrage,2015,11,47,20,1.2,0.8,0.8,0.8,28.1,33.3,26.4,5.2,31
Marina Barrage,2015,11,47,21,0,0,0,0,28.4,32.9,25.9,6,22
Marina Barrage,2015,11,47,22,2.2,2.2,2.2,2.2,28.5,31.9,25.8,5.1,19.8
Marina Barrage,2015,11,48,23,0,0,0,0,29.6,33.8,26.8,5.3,19.8
Marina Barrage,2015,11,48,24,3.8,2,2.8,3.4,27.9,31.4,25.6,5.4,30.2
Marina Barrage,2015,11,48,25,42.6,34.2,40.8,42.2,27.7,34,24.6,7,28.1
Marina Barrage,2015,11,48,26,18,8.2,10.2,11.4,27.2,31.9,24.9,8.1,76
Marina Barrage,2015,11,48,27,0,0,0,0,28.3,33,25.3,6.3,29.5
Marina Barrage,2015,11,48,28,0,0,0,0,29.4,34.4,26.2,5.4,24.1
Marina Barrage,2015,11,48,29,0.4,0.4,0.4,0.4,29.2,33.4,25.7,5.5,26.6
Marina Barrage,2015,11,49,30,30,27.8,29.2,29.2,27.7,31.9,24.2,6,30.2
Marina Barrage,2015,12,49,1,19.8,12,14.8,18.2,27.3,33.5,24.3,7.2,36
Marina Barrage,2015,12,49,2,0.8,0.4,0.6,0.6,27.6,32,25.7,5.9,27.7
Marina Barrage,2015,12,49,3,0,0,0,0,29.2,33.5,26.4,6.1,22.7
Marina Barrage,2015,12,49,4,0,0,0,0,29.4,33.7,26.8,4.8,16.6
Marina Barrage,2015,12,49,5,49.2,35,46.4,48.8,28.4,34.1,24.6,6.4,31
Marina Barrage,2015,12,49,6,8.8,8.4,8.8,8.8,27.9,33.4,25.2,7,33.8
Marina Barrage,2015,12,50,7,0.4,0.4,0.4,0.4,28.7,32.7,26.1,9.1,33.5
Marina Barrage,2015,12,50,8,8.8,7,7.4,7.4,28.8,34.1,25,5.1,30.6
Marina Barrage,2015,12,50,9,0.6,0.2,0.2,0.4,28.6,33.4,25.1,6.5,28.1
Marina Barrage,2015,12,50,10,17.4,15,16.8,17.2,28.6,34.7,23.7,6.7,42.5
Marina Barrage,2015,12,50,11,20.4,10.6,19.6,20.4,27.7,30.7,23.4,5.4,63.7
Marina Barrage,2015,12,50,12,32.8,22,29,29.8,27.3,32.5,25,7.7,91.8
Marina Barrage,2015,12,50,13,14,8.2,8.2,8.2,26.2,29.8,24.9,7.2,33.1
Marina Barrage,2015,12,51,14,1.8,1.2,1.2,1.2,27.9,32.3,24.5,8.3,32.8
Marina Barrage,2015,12,51,15,0,0,0,0,27.9,30.2,26.2,7.9,25.6
Marina Barrage,2015,12,51,16,1.8,1.8,1.8,1.8,28.2,31.2,25.8,8.7,32.8
Marina Barrage,2015,12,51,17,0,0,0,0,28.2,30.7,26.6,10.1,39.2
Marina Barrage,2015,12,51,18,4.6,3.8,3.8,4.6,27.8,30.7,25.2,10.4,46.8
Marina Barrage,2015,12,51,19,0,0,0,0,29,34.4,26.2,10,31.3
Marina Barrage,2015,12,51,20,0,0,0,0,29.3,34.1,26.4,10.1,29.9
Marina Barrage,2015,12,52,21,0,0,0,0,29.6,34.2,27,8.1,27.4
Marina Barrage,2015,12,52,22,0,0,0,0,29.6,33,27,7,29.2
Marina Barrage,2015,12,52,23,1.6,1.4,1.6,1.6,28.7,33.2,24.2,6.2,40.7
Marina Barrage,2015,12,52,24,23.8,16.8,22,23,27,29.5,24.1,6.1,27.7
Marina Barrage,2015,12,52,25,0.2,0.2,0.2,0.2,28.4,31.9,26,9.2,32.8
Marina Barrage,2015,12,52,26,0,0,0,0,28.8,32.4,26.8,9.8,32.8
Marina Barrage,2015,12,52,27,0,0,0,0,29,32.7,26.4,8.6,28.1
Marina Barrage,2015,12,53,28,20.4,17.4,19.2,20,28.8,33.5,25.5,7.9,38.9
Marina Barrage,2015,12,53,29,1.4,1.2,1.2,1.2,27.2,29.4,24.8,11.2,34.6
Marina Barrage,2015,12,53,30,0.2,0.2,0.2,0.2,28.6,32,26.2,12.5,38.9
Marina Barrage,2015,12,53,31,9.8,4,4.4,5.2,27,30.6,25.3,9.3,37.8
Marina Barrage,2016,1,1,1,0.6,0.2,0.4,0.4,27.5,29.4,25.3,10.1,37.1
Marina Barrage,2016,1,1,2,10.4,5,6.2,7.8,26.3,28.1,23.6,9,38.9
Marina Barrage,2016,1,1,3,3.2,1,1.6,2.2,26.5,28.4,25.3,7.6,28.8
Marina Barrage,2016,1,1,4,0,0,0,0,28.3,32.4,25.7,7.6,23.8
Marina Barrage,2016,1,1,5,0,0,0,0,29.2,32.5,26.9,8.6,24.5
Marina Barrage,2016,1,1,6,0,0,0,0,29,33,27.1,8.6,28.4
Marina Barrage,2016,1,1,7,,,,,29,32.5,26.9,10.8,28.1
Marina Barrage,2016,1,1,8,0,0,0,0,29.1,33.4,26.7,9.7,30.2
Marina Barrage,2016,1,1,9,0,0,0,0,29.2,32.9,27,10.1,32.8
Marina Barrage,2016,1,1,10,0,0,0,0,29.6,33.6,27.4,7.2,26.6
Marina Barrage,2016,1,2,11,6.4,2.6,4.4,6.4,28.7,33.7,26.3,6.5,34.2
Marina Barrage,2016,1,2,12,0,0,0,0,29.4,34,27.4,9,28.1
Marina Barrage,2016,1,2,13,0,0,0,0,29.5,34.4,27.3,8.6,25.9
Marina Barrage,2016,1,2,14,12.6,7.2,12.4,12.6,29.1,34.2,26.3,7.6,73.8
Marina Barrage,2016,1,2,15,13.6,12.4,12.4,12.6,28.3,32.5,25,5.8,31
Marina Barrage,2016,1,2,16,0.2,0.2,0.2,0.2,28.6,32.7,26.4,4.7,22
Marina Barrage,2016,1,2,17,0.2,0.2,0.2,0.2,28.6,33.3,26.9,6.1,27.4
Marina Barrage,2016,1,3,18,0.2,0.2,0.2,0.2,29.1,33.4,26.8,5.4,22
Marina Barrage,2016,1,3,19,6.2,6.2,6.2,6.2,28.8,31.9,26.6,7.9,37.8
Marina Barrage,2016,1,3,20,0.6,0.4,0.4,0.4,28.4,31.1,26.8,6.1,27
Marina Barrage,2016,1,3,21,0.6,0.4,0.6,0.6,28.8,31.5,27.2,7.6,27.4
Marina Barrage,2016,1,3,22,15.8,7.2,7.6,9.2,28.5,32.4,26.4,6.8,35.3
Marina Barrage,2016,1,3,23,4.2,3.8,4,4,28.6,34.5,25.5,10.1,36.4
Marina Barrage,2016,1,3,24,0.2,0.2,0.2,0.2,29.1,32.4,27.4,12.2,44.3
Marina Barrage,2016,1,4,25,4,2.6,2.6,2.6,28.5,31.7,26,11.2,42.8
Marina Barrage,2016,1,4,26,12.6,5,5.2,8.4,27.8,29.5,26,8.6,38.2
Marina Barrage,2016,1,4,27,1.6,1.6,1.6,1.6,29,32.6,26.7,9,27
Marina Barrage,2016,1,4,28,9.4,8.6,9.2,9.4,29,33.9,25.6,7.6,28.8
Marina Barrage,2016,1,4,29,18.2,8.2,9,9,28.3,32.5,26.3,8.3,45.7
Marina Barrage,2016,1,4,30,0,0,0,0,29.2,34.1,27,9.4,28.8
Marina Barrage,2016,1,4,31,14.8,9.2,12.2,14.4,28.4,33.3,25.7,8.6,28.8
Marina Barrage,2016,2,5,1,,,,,29.4,33.4,26.9,12.2,35.3
Marina Barrage,2016,2,5,2,2.4,2.4,2.4,2.4,28.4,32.2,25.6,10.1,37.1
Marina Barrage,2016,2,5,3,0,0,0,0,29.1,33.3,26.1,8.6,28.1
Marina Barrage,2016,2,5,4,15.8,15.6,15.6,15.6,28.1,32.4,24.9,7.9,42.8
Marina Barrage,2016,2,5,5,6.2,2.4,3.2,4.2,28.4,32,26.5,6.5,25.9
Marina Barrage,2016,2,5,6,8.8,5.8,7,7,28.8,31.9,26.3,11.5,36.7
Marina Barrage,2016,2,5,7,19.4,6.4,11.8,12.6,27,28.4,24.9,14.4,42.8
Marina Barrage,2016,2,6,8,0,0,0,0,27.7,29.3,26.8,14.4,38.9
Marina Barrage,2016,2,6,9,0,0,0,0,27.4,29.6,26.1,10.1,34.9
Marina Barrage,2016,2,6,10,0,0,0,0,27.3,29.9,26.1,10.8,33.1
Marina Barrage,2016,2,6,11,0.2,0.2,0.2,0.2,27.8,31,25.8,9.4,29.2
Marina Barrage,2016,2,6,12,20,19.8,20,20,28,32.8,22.7,10.1,45.4
Marina Barrage,2016,2,6,13,0,0,0,0,28.6,31.3,26.7,8.6,27.7
Marina Barrage,2016,2,6,14,0,0,0,0,29.2,33.2,27,7.2,22.3
Marina Barrage,2016,2,7,15,0,0,0,0,29.3,33.2,27.1,9,31.7
Marina Barrage,2016,2,7,16,0.2,0.2,0.2,0.2,28.8,31.7,27.1,14.4,43.2
Marina Barrage,2016,2,7,17,0,0,0,0,28.4,31.7,26.4,13.3,38.5
Marina Barrage,2016,2,7,18,0,0,0,0,28.5,31.9,26,10.1,29.9
Marina Barrage,2016,2,7,19,80.8,13,18.4,27.2,25.4,28.9,23.7,7.2,36.7
Marina Barrage,2016,2,7,20,3,1.2,1.2,1.6,26.6,29.8,24.8,11.2,35.6
Marina Barrage,2016,2,7,21,0,0,0,0,27.8,31.1,25.4,12.6,34.2
Marina Barrage,2016,2,8,22,0,0,0,0,28.4,32.8,26.2,12.2,30.2
Marina Barrage,2016,2,8,23,1.2,1.2,1.2,1.2,28.6,34.2,26.5,12.6,34.6
Marina Barrage,2016,2,8,24,18.2,11.4,12.4,13.4,26.7,29.8,24.7,13,37.4
Marina Barrage,2016,2,8,25,0,0,0,0,28.1,31.1,25.5,15.5,43.9
Marina Barrage,2016,2,8,26,0,0,0,0,28.4,31.8,26.3,13.7,38.2
Marina Barrage,2016,2,8,27,0,0,0,0,28.6,32.4,26.1,13.3,35.3
Marina Barrage,2016,2,8,28,0,0,0,0,28.8,31.6,26.9,14.4,40
Marina Barrage,2016,2,9,29,0,0,0,0,28.8,32.2,27,14.8,41.4
Marina Barrage,2016,3,9,1,0,0,0,0,28.9,32.5,26.8,14.4,37.8
Marina Barrage,2016,3,9,2,0,0,0,0,28.7,31.6,26.9,15.5,45.4
Marina Barrage,2016,3,9,3,0,0,0,0,28.7,32.3,26.7,14,43.2
Marina Barrage,2016,3,9,4,0,0,0,0,28.7,32.2,27.2,12.2,33.5
Marina Barrage,2016,3,9,5,0,0,0,0,29,32.8,27,10.4,30.6
Marina Barrage,2016,3,9,6,0,0,0,0,29.6,33.9,27.4,10.1,30.2
Marina Barrage,2016,3,10,7,0,0,0,0,28.9,32.9,27.4,10.1,31.7
Marina Barrage,2016,3,10,8,22.2,15.2,20.8,22.2,28.3,32.7,24.8,6.5,32.8
Marina Barrage,2016,3,10,9,0,0,0,0,29.4,33.1,27.1,7.6,23
Marina Barrage,2016,3,10,10,0,0,0,0,29.6,33.7,27.3,7.2,29.2
Marina Barrage,2016,3,10,11,0,0,0,0,29.6,33.1,27.5,9,25.6
Marina Barrage,2016,3,10,12,0,0,0,0,29.5,33.2,27.1,10.8,28.8
Marina Barrage,2016,3,10,13,5,3.4,3.6,4.8,28.6,33.4,25,9,42.8
Marina Barrage,2016,3,11,14,0.6,0.4,0.6,0.6,29.3,32.7,27.3,7.9,22
Marina Barrage,2016,3,11,15,0,0,0,0,29.3,33.4,27.2,9.7,28.8
Marina Barrage,2016,3,11,16,0,0,0,0,29.1,33,26.7,9,31.7
Marina Barrage,2016,3,11,17,0,0,0,0,29.3,34.3,26.5,8.6,29.5
Marina Barrage,2016,3,11,18,0,0,0,0,29,32.7,26.9,7.9,25.6
Marina Barrage,2016,3,11,19,0,0,0,0,29.1,33,26.6,9,28.1
Marina Barrage,2016,3,11,20,0,0,0,0,29.7,33.9,27.2,7.6,24.8
Marina Barrage,2016,3,12,21,0,0,0,0,29.7,33.2,27.5,6.8,24.8
Marina Barrage,2016,3,12,22,0,0,0,0,29.4,32.4,27.8,7.6,32.8
Marina Barrage,2016,3,12,23,0,0,0,0,29.9,34.7,27.5,8.3,29.9
Marina Barrage,2016,3,12,24,0,0,0,0,29.7,32.9,27.4,7.9,23.4
Marina Barrage,2016,3,12,25,0,0,0,0,29.6,33.7,27.6,7.2,27
Marina Barrage,2016,3,12,26,0,0,0,0,29.6,32.8,27.8,10.4,33.1
Marina Barrage,2016,3,12,27,0,0,0,0,29.7,33,27.8,12.2,37.1
Marina Barrage,2016,3,13,28,0,0,0,0,29.8,33.6,27.6,11.9,35.6
Marina Barrage,2016,3,13,29,0,0,0,0,29.5,33,27.5,12.2,36
Marina Barrage,2016,3,13,30,0,0,0,0,29.6,33.9,27.3,11.2,29.2
Marina Barrage,2016,3,13,31,0,0,0,0,29.7,33.2,27.6,11.9,30.2
Marina Barrage,2016,4,13,1,0,0,0,0,30,34.5,27.5,10.4,29.5
Marina Barrage,2016,4,13,2,0,0,0,0,30.1,34.4,27.3,9.4,31
Marina Barrage,2016,4,13,3,6.4,2.4,3.6,3.8,29.2,33.5,27.1,6.5,32.8
Marina Barrage,2016,4,14,4,0,0,0,0,30,33.7,27.5,7.2,22.7
Marina Barrage,2016,4,14,5,1.2,1,1,1,29.4,33,28.1,6.5,22.7
Marina Barrage,2016,4,14,6,0,0,0,0,29.7,33,27.3,7.6,24.5
Marina Barrage,2016,4,14,7,0,0,0,0,29.9,34.1,27.1,7.2,24.5
Marina Barrage,2016,4,14,8,0,0,0,0,30.1,33.5,27.5,7.6,23.4
Marina Barrage,2016,4,14,9,0.8,0.6,0.8,0.8,29.2,34.1,26.6,6.8,33.5
Marina Barrage,2016,4,14,10,0,0,0,0,30,34,27.2,7.9,24.1
Marina Barrage,2016,4,15,11,0,0,0,0,30.3,33.6,28.3,5.8,27.4
Marina Barrage,2016,4,15,12,8.4,5.4,7.8,8.2,30.1,34.4,26.5,6.1,28.4
Marina Barrage,2016,4,15,13,8.8,8.2,8.8,8.8,30.4,33.8,25.6,6.5,29.9
Marina Barrage,2016,4,15,14,0.2,0.2,0.2,0.2,30.3,34.8,27.4,5.4,27.7
Marina Barrage,2016,4,15,15,1.6,0.8,1.4,1.4,29.3,31.7,26.9,5,37.1
Marina Barrage,2016,4,15,16,0,0,0,0,30.5,34.7,27.7,5,29.2
Marina Barrage,2016,4,15,17,10.8,8.4,9.2,10.8,30.2,35.8,25.5,6.1,33.5
Marina Barrage,2016,4,16,18,0,0,0,0,30.4,34.7,27.2,5.8,19.8
Marina Barrage,2016,4,16,19,0,0,0,0,31.2,35.7,28.6,7.6,28.8
Marina Barrage,2016,4,16,20,2,1.8,2,2,29.6,34.3,28.2,5.4,25.6
Marina Barrage,2016,4,16,21,0,0,0,0,30.6,36,28.2,7.6,28.4
Marina Barrage,2016,4,16,22,21.2,13.6,20.4,21.2,29.6,33.1,25.8,4.7,22.3
Marina Barrage,2016,4,16,23,1.6,1.6,1.6,1.6,29.8,33.7,27.2,4.7,25.2
Marina Barrage,2016,4,16,24,0,0,0,0,29.9,32.4,28.3,4.7,21.6
Marina Barrage,2016,4,17,25,0,0,0,0,30.1,34.4,28.3,4,20.5
Marina Barrage,2016,4,17,26,1.2,1.2,1.2,1.2,29.9,33.2,27.3,5.8,30.2
Marina Barrage,2016,4,17,27,1.8,1.8,1.8,1.8,30,33.9,27.3,5,25.9
Marina Barrage,2016,4,17,28,0,0,0,0,30.5,34.5,28.1,4.3,20.9
Marina Barrage,2016,4,17,29,0,0,0,0,30.1,35.1,28.2,4.3,33.5
Marina Barrage,2016,4,17,30,0,0,0,0,29.4,33.7,27.5,6.5,32.8
Marina Barrage,2016,5,17,1,0,0,0,0,30.7,35.2,27.5,5.8,19.1
Marina Barrage,2016,5,18,2,0,0,0,0,30.5,35,28.9,4.7,23.8
Marina Barrage,2016,5,18,3,0,0,0,0,31,35.9,28.6,5,18.7
Marina Barrage,2016,5,18,4,0,0,0,0,31.3,34.4,29,6.1,19.8
Marina Barrage,2016,5,18,5,0,0,0,0,30.5,34.7,28.6,5,19.4
Marina Barrage,2016,5,18,6,0,0,0,0,30.4,34.4,28.5,5.8,18
Marina Barrage,2016,5,18,7,0,0,0,0,30.6,34.9,27.9,4.7,22.3
Marina Barrage,2016,5,18,8,0,0,0,0,30.4,33.9,28,5.8,29.2
Marina Barrage,2016,5,19,9,0,0,0,0,30.9,35,28.4,5.8,20.2
Marina Barrage,2016,5,19,10,0,0,0,0,30.9,34.5,28.9,6.1,22
Marina Barrage,2016,5,19,11,40.4,29.6,39.6,40.2,29.6,33.9,25.1,5,44.6
Marina Barrage,2016,5,19,12,0,0,0,0,30.2,34.2,27.9,5,26.6
Marina Barrage,2016,5,19,13,25.2,21.8,25,25.2,29.5,32.5,24.7,6.1,30.2
Marina Barrage,2016,5,19,14,18.6,15.8,16,18.2,28.3,33.1,24.8,7.2,38.2
Marina Barrage,2016,5,19,15,0,0,0,0,29.3,32.9,27.2,7.9,28.4
Marina Barrage,2016,5,20,16,19.8,14.8,16.6,19,29.1,34.3,25.3,8.3,46.4
Marina Barrage,2016,5,20,17,0,0,0,0,29.8,32.9,27.4,5,21.2
Marina Barrage,2016,5,20,18,18.6,17,17.4,17.8,29.5,34.5,25.2,6.8,36.7
Marina Barrage,2016,5,20,19,0,0,0,0,29.4,33.3,27,6.5,26.3
Marina Barrage,2016,5,20,20,0,0,0,0,30.8,33.6,28.5,4.7,18.4
Marina Barrage,2016,5,20,21,3.4,1.6,2.6,2.8,29,31.2,25.9,10.8,42.8
